id,start_time,end_time,cost,age,promoters,flyers,artists,pick,attending
383189.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/8/uk-0824-383189-52942-front.jpg'],"[['djhype', 'DJ Hype'], ['djmarky', 'DJ Marky'], ['taxman', 'Taxman'], ['subzero', 'Sub Zero'], ['prolix', 'Prolix'], ['davidrodigan', 'David Rodigan'], ['shyfx', 'Shy FX'], ['shutupanddance', 'Shut Up and Dance'], ['funkyflirt', 'Funky Flirt'], ['northbase', 'North Base'], ['theraggatwins', 'The Ragga Twins'], ['lenzman', 'Lenzman'], ['ulteriormotive', 'Ulterior Motive']]",False,15
383181.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/8/uk-0818-383181-52945-front.jpg'],"[['mandy', 'M.A.N.D.Y'], ['tg', 'Tim Green'], ['kriswadsworth', 'Kris Wadsworth'], ['terryfrancis', 'Terry Francis'], ['slam', 'Slam'], ['poussez', 'Poussez'], ['jafar', 'Jafar'], ['maximecescau', 'Maxime Cescau'], ['demarkuslewis', 'Demarkus Lewis']]",False,75
382900.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/8/uk-0817-382900-52937-front.jpg'],"[['plastician', 'Plastician'], ['hatcha', 'Hatcha'], ['ntype', 'N-Type'], ['dillinja', 'Dillinja'], ['nutone', 'Nu:Tone'], ['kasra', 'Kasra'], ['enei', 'Enei'], ['foreignconcept', 'Foreign Concept'], ['xtrah', 'Xtrah'], ['mefjus', 'Mefjus'], ['scratchadva', 'Scratcha DVA'], ['djq', 'DJ Q'], ['throwingsnow', 'Throwing Snow'], ['artifactuk', 'Artifact'], ['slackk', 'Slackk']]",False,18
386685.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/8/uk-0811-386685-52944-front.jpg'],"[['leefoss', 'Lee Foss'], ['benoitsergio', 'Benoit & Sergio'], ['ryancrosson', 'Ryan Crosson'], ['carstenklemann', 'Carsten Klemann'], ['terryfrancis', 'Terry Francis'], ['nathancoles', 'Nathan Coles'], ['eddierichards', 'Eddie Richards'], ['michelcleis', 'Michel Cleis'], ['billbrewster', 'Bill Brewster'], ['pbrstreetgang', 'PBR Streetgang']]",False,143
384423.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/8/uk-0810-384423-59194-front.jpg'],"[['highcontrast', 'High Contrast'], ['mctexas', 'MC Texas'], ['calyxteebee-uk', 'Calyx & Teebee'], ['cultureshock', 'Culture Shock'], ['cyantific', 'Cyantific'], ['dcbreaks', 'DC Breaks'], ['djez', 'DJ EZ'], ['scratchperverts', 'Scratch Perverts'], ['zedbias', 'Zed Bias'], ['lenzman', 'Lenzman'], ['bladerunner-de', 'Bladerunner'], ['lowqui', 'LowQui'], ['2shy', '2SHY'], ['totalscience', 'Total Science'], ['zerot', 'Zero T'], ['mutatedforms', 'Mutated Forms'], ['krakota', 'Krakota']]",False,13
378571.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/8/uk-0804-378571-45389-front.jpg'],"[['craigrichards', 'Craig Richards'], ['raresh', 'Raresh'], ['guti', 'Guti'], ['daveclarke', 'Dave Clarke'], ['terryfrancis', 'Terry Francis'], ['hrdvsion', 'Hrdvsion'], ['djwild', 'DJ W!ld'], ['adamshelton', 'Adam Shelton'], ['jordanpeak', 'Jordan Peak']]",False,113
374792.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/8/uk-0803-374792-52936-front.jpg'],"[['pearsonsound', 'Pearson Sound'], ['pangaea', 'Pangaea'], ['jackmaster', 'Jackmaster'], ['joe', 'Joe'], ['oneman', 'Oneman'], ['oneman', 'Oneman'], ['kode9', 'Kode9'], ['loefah', 'Loefah'], ['dbridge', 'dBridge']]",False,162
377344.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/7/uk-0728-377344-41575-front.jpg'],"[['craigrichards', 'Craig Richards'], ['reboot', 'Reboot'], ['robertdietz', 'Robert Dietz'], ['taimur', 'Taimur'], ['terryfrancis', 'Terry Francis'], ['staceypullen', 'Stacey Pullen'], ['huxley', 'Huxley'], ['alexjones', 'Alex Jones'], ['cedricmaison', 'Cedric Maison'], ['steroberts', 'Ste Roberts']]",False,60
374758.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/7/uk-0727-374758-47777-front.jpg'],"[['djhype', 'DJ Hype'], ['goldie', 'Goldie'], ['taxman', 'Taxman'], ['potentialbadboy', 'Potential Badboy'], ['artificialintelligence', 'Artificial Intelligence'], ['2shy', '2SHY'], ['ltjbukem', 'LTJ Bukem'], ['grooverider', 'Grooverider'], ['paulsg', 'Paul SG'], ['starkey', 'Starkey'], ['omunit', 'Om Unit'], ['brassica', 'Brassica']]",False,9
377333.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/7/uk-0721-377333-40496-front.jpg'],"[['guygerber', 'Guy Gerber'], ['konradblack', 'Konrad Black'], ['shaunreeves', 'Shaun Reeves'], ['djtennis', 'DJ Tennis'], ['craigrichards', 'Craig Richards'], ['mathiaskaden', 'Mathias Kaden'], ['micnewman', 'Mic Newman'], ['kevingriffiths', 'Kevin Griffiths'], ['moodtrap', 'Moodtrap']]",False,135
374754.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/7/uk-0720-374754-47060-front.jpg'],"[['hatcha', 'Hatcha'], ['scratchperverts', 'Scratch Perverts'], ['jakes', 'Jakes'], ['s.p.y', 'S.P.Y'], ['s.p.y', 'S.P.Y'], ['londonelektricity', 'London Elektricity'], ['nutone', 'Nu:Tone'], ['logistics', 'Logistics'], ['klute', 'Klute'], ['totalscience', 'Total Science'], ['rockwell', 'Rockwell'], ['lowqui', 'LowQui'], ['joesyntax', 'Joe Syntax'], ['blokhe4d', 'Blokhe4d'], ['ruthless', 'Ruthless']]",False,12
377328.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/7/uk-0714-377328-41572-front.jpg'],"[['craigrichards', 'Craig Richards'], ['mrc', 'Mr C'], ['noregularplay', 'No Regular Play'], ['dollzatplay', 'Dollz at Play'], ['terryfrancis', 'Terry Francis'], ['2020soundsystem', '2020 Soundsystem'], ['richyahmed', 'Richy Ahmed'], ['mikeshannon', 'Mike Shannon'], ['themole', 'The Mole'], ['dewalta', 'DeWalta']]",False,30
374682.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/7/uk-0713-374682-45343-front.jpg'],"[['jacqueslucont', 'Jacques Lu Cont'], ['jaymoandygeorge', 'Jaymo & Andy George'], ['miguelcampbell', 'Miguel Campbell'], ['maxxisoundsystem', 'Maxxi Soundsystem'], ['hotsince82', 'Hot Since 82'], ['roska', 'Roska'], ['roska', 'Roska'], ['the2bears', 'The 2 Bears'], ['seiji', 'Seiji'], ['foamo', 'Foamo'], ['brackles', 'Brackles'], ['docdaneeka', 'Doc Daneeka'], ['shox', 'Shox'], ['alexandernut', 'Alexander Nut'], ['eclairfifi', 'Eclair Fifi'], ['jonk', 'Jon K']]",False,40
